346,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,252,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0,0,0,0,101,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,67,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,113,0,221,0,0,0,0,0,0,0,53,0,0,0,0,120,0,0,0,0,10,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,253,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,40,0,3,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0
360,0,0,0,0,113,0,157,0,0,0,0,0,0,0,191,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,96,193,0,0,0,220,0,0,0,246,36,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,120,0,0,198,0,152,0,149,0,56,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,174,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,222,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0
361,0,0,0,0,113,0,32,0,0,0,0,0,0,0,252,18,0,0,0,252,255,0,0,0,0,0,0,0,0,0,0,7,0,253,0,0,0,0,255,0,0,65,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,98,249,223,0,0,0,236,0,0,0,58,7,0,0,0,0,0,252,0,0,0,0,0,198,157,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,252,0,0,206,0,253,0,254,0,253,0,0,0,0,0,0,158,37,0,0,0,0,0,0,0,0,14,0,34,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,168,0,0,0,0,0,0,253,72,0,0,39,0,0,0,0,0,0,0,0,0,0,31,124,0,251,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,41,0,0,0,0,113,0,0,0,0,0,0
362,235,0,0,0,176,0,23,0,0,0,0,0,0,0,252,189,0,0,0,128,253,41,126,0,0,9,0,0,0,0,0,149,0,253,0,0,0,0,170,0,0,244,0,0,0,0,0,0,0,132,0,253,0,0,0,0,0,242,252,34,0,0,0,253,0,0,0,0,0,0,0,0,0,0,252,0,0,61,0,0,253,253,0,0,0,0,0,0,0,121,0,0,0,0,162,19,0,252,0,8,206,0,253,0,86,0,253,0,0,0,0,0,0,61,253,0,0,0,68,0,0,0,0,238,0,34,0,60,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,252,0,0,0,0,0,0,253,254,0,0,80,0,0,0,0,0,0,0,73,0,189,0,253,0,251,0,0,251,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,253,167,0,0,0,0,0,18,0,0,0,0,0,0,0,0,254,0,0,22,0,0,25,254,0,0,0,0,0,0,0,0,0,0,0
363,253,0,110,0,174,0,22,3,141,0,0,0,0,0,252,241,4,0,0,3,41,233,241,0,0,124,0,0,0,0,0,197,0,253,156,0,0,0,0,0,0,253,0,0,0,0,115,0,0,253,128,253,49,0,0,0,0,252,252,0,121,0,94,253,0,0,0,0,0,0,0,0,0,35,181,0,0,235,0,0,253,221,166,0,5,0,0,0,0,255,0,0,0,0,253,0,0,252,0,61,207,0,253,0,0,0,253,0,0,0,0,191,11,61,253,0,137,0,249,0,0,0,0,253,0,34,0,254,0,0,0,0,0,0,252,0,0,225,0,0,85,0,0,0,13,252,0,0,0,0,0,141,0,0,0,21,0,34,0,0,0,18,253,0,0,253,0,0,0,130,0,0,178,254,35,254,0,0,0,0,84,0,54,0,245,0,253,0,253,0,251,0,0,251,0,179,0,0,0,0,0,0,0,0,217,0,0,141,0,0,253,254,0,0,0,0,0,190,0,0,40,0,0,0,172,0,254,0,0,207,0,0,192,253,0,0,0,0,0,0,0,0,28,0,0
364,253,63,244,0,222,0,6,134,253,0,0,0,0,0,252,128,193,0,0,0,0,252,254,0,8,224,0,0,0,0,0,236,0,253,254,0,0,147,0,0,92,127,0,0,0,0,253,144,46,244,247,253,209,0,0,0,0,101,252,59,244,0,246,202,0,0,0,0,4,0,0,160,0,242,98,0,0,253,75,0,79,100,252,0,177,0,0,0,0,98,0,0,0,0,124,0,0,253,0,176,249,0,253,0,0,0,6,181,0,0,5,255,0,113,255,6,253,0,253,0,0,0,0,253,255,30,0,253,0,0,70,9,73,42,252,0,0,253,0,144,254,0,55,0,188,253,0,0,0,0,0,254,0,63,158,190,0,244,0,0,0,255,253,0,0,213,85,97,0,254,0,0,0,11,222,253,0,0,57,0,84,0,242,0,254,0,205,0,115,0,251,0,128,253,151,254,0,0,0,0,151,0,0,9,253,0,0,255,0,25,253,165,0,0,235,176,0,252,0,0,35,0,42,0,162,64,244,122,38,252,0,0,226,254,22,0,140,0,0,0,0,0,211,0,1
365,233,242,237,0,113,29,0,235,143,0,24,113,0,0,252,16,253,0,96,0,0,0,254,0,181,252,0,145,0,0,0,253,13,253,254,0,0,237,0,3,252,25,119,0,0,0,254,251,232,122,229,243,253,79,0,0,0,0,252,163,253,0,247,56,0,20,0,0,36,0,0,252,0,253,12,0,0,152,248,0,0,65,252,0,254,0,0,0,13,3,128,48,0,0,0,0,9,252,0,235,253,0,253,0,0,0,0,252,145,0,64,255,0,214,253,37,253,0,220,31,0,9,0,253,253,0,0,253,75,0,204,223,253,55,252,26,113,196,0,233,180,0,214,0,246,124,85,10,202,0,22,235,11,223,254,253,0,254,0,12,169,253,253,0,0,32,253,237,0,31,0,0,0,0,253,254,0,0,254,0,115,0,253,76,254,0,0,0,72,40,251,148,253,251,246,84,0,0,0,0,254,118,0,131,253,0,0,0,0,99,253,0,0,0,255,254,0,252,0,0,126,107,245,43,0,255,161,247,194,252,0,4,226,253,146,0,253,0,0,0,0,0,253,0,42
366,0,252,170,0,191,128,0,99,86,0,157,253,0,0,253,0,253,0,255,0,0,0,254,0,252,252,0,253,191,0,0,253,112,225,94,0,0,254,0,108,253,129,254,0,0,0,245,251,254,82,31,159,253,245,0,0,121,0,252,236,163,0,253,56,0,211,0,0,36,21,0,227,15,253,0,0,0,23,227,0,0,2,252,0,213,126,0,0,222,0,255,224,0,184,0,0,207,252,0,251,203,61,253,0,0,0,0,253,253,0,184,128,0,214,35,182,202,0,61,197,0,192,0,253,205,31,0,110,215,0,253,54,253,0,244,221,252,0,0,195,49,0,151,0,252,208,254,213,185,0,149,53,245,253,243,253,0,53,96,167,252,232,223,0,0,12,253,251,0,0,75,0,0,0,223,172,0,0,254,0,223,47,126,230,254,127,0,0,10,234,251,243,238,251,243,0,0,28,0,0,85,254,0,23,253,108,0,0,106,63,253,0,82,0,63,231,20,243,0,0,225,160,253,252,0,255,8,79,253,241,0,202,241,234,248,0,253,0,0,0,166,0,253,15,222
367,0,253,61,0,255,246,11,4,249,0,252,254,0,100,252,0,253,0,143,0,0,0,173,0,246,252,0,254,255,0,0,253,128,180,0,0,160,254,0,40,252,155,254,110,0,109,126,251,254,0,7,159,236,253,0,0,254,39,252,15,14,0,253,162,0,252,0,0,72,239,0,50,218,253,0,0,20,0,185,0,0,3,191,79,28,252,118,0,238,0,255,252,0,254,0,0,254,252,0,253,68,249,215,0,0,1,0,179,253,0,213,0,53,250,0,201,0,0,44,254,0,253,0,253,21,148,0,36,253,0,246,0,227,0,205,253,99,0,0,195,0,0,0,0,241,214,211,253,3,0,236,0,231,227,85,253,0,0,254,254,253,158,200,0,0,49,253,251,0,0,231,0,0,0,39,0,0,0,248,0,223,231,0,253,247,254,0,0,0,253,251,253,67,251,67,0,0,28,44,0,13,254,0,0,145,250,0,0,253,112,253,0,253,0,0,0,253,177,0,0,254,85,188,252,0,0,0,0,253,39,0,254,252,233,252,0,251,0,0,0,251,11,159,83,186
368,0,148,0,0,253,253,203,0,253,0,229,153,0,244,252,0,246,0,0,0,0,0,149,0,30,252,0,239,255,0,114,254,0,65,0,0,254,124,0,0,131,126,238,252,0,252,5,253,236,0,0,205,170,165,0,42,181,31,252,0,0,0,196,56,0,232,51,0,237,121,0,0,254,253,0,214,227,0,253,0,0,156,30,180,0,46,202,141,27,0,255,253,128,184,0,0,226,252,62,253,0,240,188,0,0,89,0,0,253,0,213,0,253,253,0,252,0,0,0,254,0,253,0,253,0,34,0,0,205,0,214,0,43,16,168,252,0,0,0,195,0,114,0,0,65,227,53,237,0,0,252,0,0,163,0,235,112,0,254,254,223,0,200,0,0,109,253,251,0,0,254,0,0,0,167,163,32,0,106,0,237,255,0,149,163,173,0,0,0,231,253,253,0,251,0,0,0,0,204,180,0,81,0,0,82,254,26,57,253,50,253,0,252,0,0,0,253,27,0,66,254,32,0,182,0,0,34,0,57,39,170,52,253,203,253,0,187,0,0,139,251,155,20,227,58
369,0,66,0,0,253,253,252,0,122,0,40,0,0,254,252,0,105,0,0,0,152,0,149,0,0,253,26,35,64,0,236,253,0,60,0,142,118,0,0,0,10,25,61,254,83,252,0,251,61,0,0,253,111,7,0,206,45,0,252,0,9,0,227,51,0,152,252,0,253,0,0,0,240,253,0,254,254,0,201,0,0,253,0,253,0,0,12,255,0,0,191,220,255,207,0,0,37,253,233,240,0,177,165,8,0,237,7,0,255,0,238,0,252,253,0,252,0,144,0,164,0,253,0,179,64,204,128,0,44,0,53,0,78,202,168,124,0,0,0,196,0,209,0,75,6,253,0,62,0,5,243,0,0,0,0,251,254,0,128,223,52,0,200,0,0,3,236,0,84,0,199,0,0,34,253,254,254,7,10,0,252,211,0,6,126,17,0,0,0,73,251,252,0,253,0,0,0,0,254,253,0,0,0,0,82,253,221,255,238,159,253,116,233,0,0,0,177,0,51,253,254,0,0,42,0,0,118,0,0,96,255,0,202,203,252,0,65,0,0,253,253,254,0,238,0
370,0,252,61,0,253,253,252,0,0,0,0,0,0,118,253,0,87,0,0,0,253,0,127,0,0,252,212,0,0,156,252,253,0,60,0,253,0,0,29,0,31,49,0,253,255,252,0,251,0,72,0,169,67,0,0,251,0,0,221,0,212,46,116,26,0,73,252,0,253,0,100,0,91,253,0,254,254,0,0,0,0,253,0,251,0,0,0,253,0,0,64,42,255,254,0,98,0,252,253,235,0,177,49,159,26,254,253,0,253,0,253,0,252,253,0,253,0,253,0,29,0,200,196,196,140,235,254,0,0,0,0,0,198,254,78,31,0,0,0,195,0,253,0,248,0,220,0,238,77,194,92,19,0,0,0,253,254,0,0,66,0,0,200,0,0,0,156,0,254,0,19,0,0,218,253,253,249,183,16,0,252,0,0,0,36,234,68,85,0,54,251,236,0,251,0,0,50,0,254,251,51,0,78,0,181,253,159,114,57,252,253,252,111,0,0,145,23,0,253,253,254,0,0,0,136,0,247,194,0,90,255,210,252,102,136,0,0,0,169,253,251,253,0,241,210
371,0,253,184,0,253,167,22,0,0,0,0,0,0,3,252,0,253,191,0,0,203,0,19,42,0,252,253,0,0,201,235,253,0,180,0,252,0,0,57,0,192,155,0,253,34,0,0,251,0,253,195,209,67,0,51,251,0,109,249,0,253,253,56,56,0,167,252,0,253,0,253,90,0,253,0,254,254,47,0,236,32,253,0,251,119,0,0,133,0,8,0,0,0,254,171,218,0,252,253,245,0,201,18,254,221,254,253,0,253,9,253,0,45,253,0,252,0,192,117,0,0,15,253,253,169,253,37,0,0,0,0,156,253,174,252,0,0,0,54,208,157,253,0,253,0,252,0,253,232,254,0,5,0,0,164,26,53,0,0,0,0,0,200,0,0,0,184,67,253,0,0,0,0,243,253,203,0,254,214,179,252,0,0,170,44,184,206,253,128,16,226,53,0,164,79,0,200,62,250,251,199,99,253,0,224,253,0,255,0,252,253,254,71,0,0,254,0,0,254,253,254,138,0,80,253,0,254,205,0,55,170,243,252,102,65,0,0,89,252,245,96,99,0,254,112
372,15,252,253,0,255,0,0,132,0,9,151,0,111,0,252,126,253,255,159,0,0,0,36,253,0,252,253,22,0,254,42,253,0,253,0,253,0,0,0,6,253,218,0,253,0,0,0,251,0,244,254,234,19,0,252,71,0,128,252,0,253,253,253,56,227,252,254,199,253,0,253,252,0,244,0,254,250,253,0,254,153,135,5,173,254,0,0,0,0,194,0,0,0,248,226,162,0,252,160,253,0,242,232,148,88,254,253,37,253,228,253,0,0,253,79,252,0,0,253,15,153,0,129,253,233,253,0,0,0,0,0,169,240,6,252,0,0,0,205,252,164,253,0,250,0,252,103,71,4,155,0,0,0,128,254,11,0,0,0,0,113,0,252,96,238,0,253,240,42,0,0,0,121,0,88,0,0,82,254,252,252,0,118,253,61,0,253,253,253,157,59,0,0,0,254,0,252,240,96,142,253,249,250,25,253,253,0,226,40,253,253,254,252,0,0,249,0,0,50,253,254,254,0,206,46,0,254,2,0,0,86,28,252,193,137,181,0,253,252,21,148,5,0,254,0
373,156,247,253,0,206,0,0,247,0,155,128,0,248,0,252,212,225,255,255,0,0,152,149,253,65,252,253,126,0,254,0,253,0,164,82,50,0,0,0,122,130,253,0,253,0,0,0,253,0,40,162,253,174,0,253,0,5,241,252,0,173,97,253,228,252,215,150,253,253,0,137,22,0,215,0,254,247,253,0,207,253,0,97,20,254,81,0,0,0,225,0,0,0,51,0,88,0,252,0,163,0,243,253,0,0,123,191,252,253,253,253,0,0,253,232,252,130,0,253,233,253,0,0,253,253,253,0,0,0,5,31,0,153,0,164,0,0,0,253,252,0,253,10,71,0,252,225,114,0,0,0,156,0,253,207,218,0,0,0,0,252,0,253,253,252,157,148,251,0,79,0,0,253,0,0,0,0,0,254,252,253,59,37,28,254,0,227,112,253,227,0,0,0,0,246,0,252,253,0,0,228,254,70,199,253,207,0,0,248,252,207,254,253,85,0,62,68,0,0,224,254,254,66,252,0,64,254,0,62,0,86,0,252,253,201,252,0,252,38,0,251,0,0,254,0
